day,price,date,difficulty,recipients,num_tranc,btc_volume,usd_volume
2012-05-03 00:00:00,5.184,2012-05-03,1508589.6720602943,17596,12283.0,175809.0,911393.856
2012-05-05 00:00:00,5.1495,2012-05-05,1508589.6720602943,16127,13590.0,145974.0,751693.113
2012-05-07 00:00:00,5.0947,2012-05-07,1508589.6720602943,20180,16283.0,175687.0,895072.5589
2012-05-09 00:00:00,5.09609,2012-05-09,1733207.513848385,20018,18865.0,223474.0,1138843.61666
2012-05-11 00:00:00,5.03188,2012-05-11,1733207.513848385,21017,14196.0,226329.0,1138860.36852
2012-05-13 00:00:00,4.9988800000000015,2012-05-13,1733207.513848385,16985,14084.0,142362.0,711650.5545600002
2012-05-15 00:00:00,5.09,2012-05-15,1733207.513848385,22471,20817.0,225197.0,1146252.73
2012-05-17 00:00:00,5.1345,2012-05-17,1733207.513848385,18345,14892.0,160678.0,825001.191
2012-05-19 00:00:00,5.14291,2012-05-19,1733207.513848385,26728,38132.0,148747.0,764992.43377
2012-05-21 00:00:00,5.1475,2012-05-21,1733207.513848385,25374,29133.0,212254.0,1092577.465
2012-05-23 00:00:00,5.16,2012-05-23,1733207.513848385,23966,26784.0,210483.0,1086092.28
2012-05-25 00:00:00,5.15,2012-05-25,1591074.9618473053,24271,29007.0,161432.0,831374.8
2012-05-27 00:00:00,5.148,2012-05-27,1591074.9618473053,21572,22251.0,133162.0,685517.9759999999
2012-05-29 00:00:00,5.15889,2012-05-29,1591074.9618473053,26126,31160.0,200435.0,1034022.1171500001
2012-05-31 00:00:00,5.19,2012-05-31,1591074.9618473053,22467,20951.0,211059.0,1095396.2100000002
2012-06-02 00:00:00,5.279,2012-06-02,1591074.9618473053,16068,18570.0,187427.0,989427.133
2012-06-04 00:00:00,5.2785,2012-06-04,1591074.9618473053,33238,44984.0,210401.0,1110601.6785000002
2012-06-06 00:00:00,5.47,2012-06-06,1591074.9618473053,18953,18275.0,194682.0,1064910.54
2012-06-08 00:00:00,5.66,2012-06-08,1591074.9618473053,21845,26974.0,245424.0,1389099.84
2012-06-10 00:00:00,5.62,2012-06-10,1583177.847444009,28174,39328.0,151322.0,850429.64
2012-06-12 00:00:00,5.7,2012-06-12,1583177.847444009,17651,20796.0,204751.0,1167080.7
2012-06-14 00:00:00,5.95,2012-06-14,1583177.847444009,39875,56997.0,180477.0,1073838.1500000001
2012-06-16 00:00:00,6.599,2012-06-16,1583177.847444009,32295,49313.0,269180.0,1776318.82
2012-06-18 00:00:00,6.4668,2012-06-18,1583177.847444009,31363,39028.0,195271.0,1262778.5028000001
2012-06-20 00:00:00,6.64999,2012-06-20,1726566.55919348,25288,33475.0,255335.0,1697975.19665
2012-06-22 00:00:00,6.79962,2012-06-22,1726566.55919348,23046,25550.0,246541.0,1676385.11442
2012-06-24 00:00:00,6.5915,2012-06-24,1726566.55919348,22366,21880.0,266424.0,1756133.796
2012-06-26 00:00:00,6.4514,2012-06-26,1726566.55919348,28761,32547.0,299260.0,1930645.964
2012-06-28 00:00:00,6.66897,2012-06-28,1726566.55919348,26163,27315.0,231983.0,1547087.66751
2012-06-30 00:00:00,6.693,2012-06-30,1726566.55919348,25664,23608.0,143265.0,958872.6449999999
2012-07-02 00:00:00,6.75,2012-07-02,1726566.55919348,29067,25272.0,144843.0,977690.25
2012-07-04 00:00:00,6.55,2012-07-04,1751454.535340679,24427,21992.0,229940.0,1506107.0
2012-07-06 00:00:00,6.734489999999999,2012-07-06,1751454.535340679,22984,21962.0,196760.0,1325078.2523999999
2012-07-08 00:00:00,6.87,2012-07-08,1751454.535340679,21848,21697.0,128522.0,882946.14
2012-07-10 00:00:00,7.239,2012-07-10,1751454.535340679,30449,33442.0,242268.0,1753778.052
2012-07-12 00:00:00,7.32,2012-07-12,1751454.535340679,27008,26493.0,241800.0,1769976.0
2012-07-14 00:00:00,7.688910000000001,2012-07-14,1751454.535340679,23803,25417.0,303924.0,2336844.2828400005
2012-07-16 00:00:00,8.2899,2012-07-16,1751454.535340679,30054,30561.0,200425.0,1661503.2074999998
2012-07-18 00:00:00,9.39899,2012-07-18,1866391.3050032083,27559,30733.0,293536.0,2758941.92864
2012-07-20 00:00:00,9.23355,2012-07-20,1866391.3050032083,30333,35383.0,248806.0,2297362.6413
2012-07-22 00:00:00,9.0,2012-07-22,1866391.3050032083,32192,29975.0,138685.0,1248165.0
2012-07-24 00:00:00,8.96,2012-07-24,1866391.3050032083,28657,29945.0,226600.0,2030336.0000000002
2012-07-26 00:00:00,8.9,2012-07-26,1866391.3050032083,25041,30652.0,240325.0,2138892.5
2012-07-28 00:00:00,8.93,2012-07-28,1866391.3050032083,31380,33187.0,137658.0,1229285.94
2012-07-30 00:00:00,9.15,2012-07-30,2036671.08869332,28960,38204.0,155641.0,1424115.1500000001
2012-08-01 00:00:00,9.54,2012-08-01,2036671.08869332,31827,34163.0,272383.0,2598533.82
2012-08-03 00:00:00,11.1188,2012-08-03,2036671.08869332,29030,29356.0,266317.0,2961125.4596
2012-08-05 00:00:00,11.1869,2012-08-05,2036671.08869332,29744,32003.0,142755.0,1596985.9094999998
2012-08-07 00:00:00,11.04,2012-08-07,2036671.08869332,32252,28636.0,191484.0,2113983.36
2012-08-09 00:00:00,12.0,2012-08-09,2036671.08869332,30267,33117.0,240172.0,2882064.0
2012-08-11 00:00:00,11.59788,2012-08-11,2036671.08869332,30056,29979.0,145931.0,1692490.22628
2012-08-13 00:00:00,11.86999,2012-08-13,2190865.9701028587,39222,49678.0,178247.0,2115790.10753
2012-08-15 00:00:00,12.67,2012-08-15,2190865.9701028587,37440,49070.0,176895.0,2241259.65
2012-08-17 00:00:00,15.4,2012-08-17,2190865.9701028587,44029,40897.0,217006.0,3341892.4
2012-08-19 00:00:00,12.0,2012-08-19,2190865.9701028587,34546,35022.0,363658.0,4363896.0
2012-08-21 00:00:00,10.29999,2012-08-21,2190865.9701028587,41594,40494.0,305514.0,3146791.14486
2012-08-23 00:00:00,10.25,2012-08-23,2190865.9701028587,35310,31765.0,258872.0,2653438.0
2012-08-25 00:00:00,10.25,2012-08-25,2440642.6069159643,29422,35491.0,238920.0,2448930.0
2012-08-27 00:00:00,12.149989999999999,2012-08-27,2440642.6069159643,31009,31308.0,276595.0,3360626.4840499996
2012-08-29 00:00:00,11.20999,2012-08-29,2440642.6069159643,32313,33804.0,244092.0,2736268.87908
2012-08-31 00:00:00,10.8359,2012-08-31,2440642.6069159643,39261,41495.0,380184.0,4119635.8056
2012-09-02 00:00:00,10.18999,2012-09-02,2440642.6069159643,28687,31268.0,132180.0,1346912.8782
2012-09-04 00:00:00,10.5934,2012-09-04,2440642.6069159643,33351,36940.0,237416.0,2515042.6544000003
2012-09-06 00:00:00,11.17,2012-09-06,2694047.952955013,37847,44218.0,290474.0,3244594.58
2012-09-08 00:00:00,11.21,2012-09-08,2694047.952955013,27871,34359.0,177497.0,1989741.37
2012-09-10 00:00:00,11.127,2012-09-10,2694047.952955013,30435,32055.0,419036.0,4662613.572000001
2012-09-12 00:00:00,11.3789,2012-09-12,2694047.952955013,28609,30406.0,260429.0,2963395.5481
2012-09-14 00:00:00,11.75,2012-09-14,2694047.952955013,31100,35146.0,210766.0,2476500.5
2012-09-16 00:00:00,11.99,2012-09-16,2694047.952955013,25478,27351.0,137402.0,1647449.98
2012-09-18 00:00:00,12.09,2012-09-18,2694047.952955013,32317,31313.0,274038.0,3313119.42
2012-09-20 00:00:00,12.68666,2012-09-20,2864140.5078109736,37274,33825.0,254127.0,3224022.84582
2012-09-22 00:00:00,12.4433,2012-09-22,2864140.5078109736,22062,23847.0,243920.0,3035169.736
2012-09-24 00:00:00,12.29888,2012-09-24,2864140.5078109736,26805,31279.0,247282.0,3041291.64416
2012-09-26 00:00:00,12.28,2012-09-26,2864140.5078109736,36315,31886.0,226978.0,2787289.84
2012-09-28 00:00:00,12.444,2012-09-28,2864140.5078109736,36569,29898.0,230156.0,2864061.264
2012-09-30 00:00:00,12.47499,2012-09-30,2864140.5078109736,25182,21143.0,174828.0,2180977.55172
2012-10-02 00:00:00,12.88,2012-10-02,2864140.5078109736,37984,28543.0,272016.0,3503566.08
2012-10-04 00:00:00,13.0899,2012-10-04,3054627.5269486364,36880,29518.0,254160.0,3326928.984
2012-10-06 00:00:00,12.899989999999999,2012-10-06,3054627.5269486364,31282,35662.0,136053.0,1755082.3394699998
2012-10-08 00:00:00,12.08,2012-10-08,3054627.5269486364,38039,38366.0,220547.0,2664207.7600000002
2012-10-10 00:00:00,12.15,2012-10-10,3054627.5269486364,35893,32255.0,202675.0,2462501.25
2012-10-12 00:00:00,12.15,2012-10-12,3054627.5269486364,35170,24200.0,213519.0,2594255.85
2012-10-14 00:00:00,12.0,2012-10-14,3054627.5269486364,30241,26981.0,135676.0,1628112.0
2012-10-16 00:00:00,11.99,2012-10-16,3054627.5269486364,31753,33464.0,227635.0,2729343.65
2012-10-18 00:00:00,11.95998,2012-10-18,3072321.732020756,34432,28432.0,225076.0,2691904.45848
2012-10-20 00:00:00,11.85,2012-10-20,3072321.732020756,32359,27673.0,277982.0,3294086.6999999997
2012-10-22 00:00:00,11.81,2012-10-22,3072321.732020756,33056,35647.0,210153.0,2481906.93
2012-10-24 00:00:00,11.82,2012-10-24,3072321.732020756,32487,33568.0,320031.0,3782766.42
2012-10-26 00:00:00,11.09988,2012-10-26,3072321.732020756,27754,22540.0,237576.0,2637065.09088
2012-10-28 00:00:00,10.61,2012-10-28,3072321.732020756,21164,17381.0,149397.0,1585102.17
2012-10-30 00:00:00,10.85,2012-10-30,3304356.3929903437,27379,29930.0,304336.0,3302045.6
2012-11-01 00:00:00,11.279000000000002,2012-11-01,3304356.3929903437,23794,25458.0,274305.0,3093886.0950000007
2012-11-03 00:00:00,10.60097,2012-11-03,3304356.3929903437,25503,25264.0,153402.0,1626209.99994
2012-11-05 00:00:00,10.9,2012-11-05,3304356.3929903437,28800,32202.0,181095.0,1973935.5
2012-11-07 00:00:00,11.21603,2012-11-07,3304356.3929903437,33007,37442.0,209076.0,2345002.68828
2012-11-09 00:00:00,11.07,2012-11-09,3304356.3929903437,28241,26851.0,188746.0,2089418.22
2012-11-11 00:00:00,10.939,2012-11-11,3304356.3929903437,24215,23728.0,70782.0,774284.298
2012-11-13 00:00:00,11.129000000000001,2012-11-13,3368767.1405329388,25468,24841.0,129324.0,1439246.796
2012-11-15 00:00:00,11.114,2012-11-15,3368767.1405329388,34970,37743.0,197617.0,2196315.338
2012-11-17 00:00:00,11.8,2012-11-17,3368767.1405329388,44085,34273.0,240583.0,2838879.4000000004
2012-11-19 00:00:00,11.79998,2012-11-19,3368767.1405329388,33315,35160.0,261421.0,3084762.5715799998
2012-11-21 00:00:00,11.784,2012-11-21,3368767.1405329388,33441,41245.0,180768.0,2130170.112
2012-11-23 00:00:00,12.43,2012-11-23,3368767.1405329388,26180,31482.0,129408.0,1608541.44
2012-11-25 00:00:00,12.6,2012-11-25,3368767.1405329388,27818,34821.0,110521.0,1392564.5999999999
2012-11-27 00:00:00,12.52999,2012-11-27,3438908.9601591383,30368,29528.0,241122.0,3021256.24878
2012-11-29 00:00:00,12.599,2012-11-29,3438908.9601591383,31363,39050.0,187947.0,2367944.253
2012-12-01 00:00:00,12.68778,2012-12-01,3438908.9601591383,26657,37722.0,132459.0,1680610.65102
2012-12-03 00:00:00,12.67901,2012-12-03,3438908.9601591383,23829,22407.0,196437.0,2490626.68737
2012-12-05 00:00:00,13.5,2012-12-05,3438908.9601591383,31296,33176.0,234931.0,3171568.5
2012-12-07 00:00:00,13.68,2012-12-07,3438908.9601591383,29988,32887.0,215837.0,2952650.16
2012-12-09 00:00:00,13.53,2012-12-09,3438908.9601591383,28375,32838.0,117807.0,1593928.71
2012-12-11 00:00:00,13.63999,2012-12-11,3370181.799277837,28989,36341.0,274581.0,3745282.0941899996
2012-12-13 00:00:00,13.79989,2012-12-13,3370181.799277837,34788,40260.0,314720.0,4343101.380799999
2012-12-15 00:00:00,13.7722,2012-12-15,3370181.799277837,27751,33526.0,183553.0,2527928.6266
2012-12-17 00:00:00,13.498,2012-12-17,3370181.799277837,33286,40828.0,201625.0,2721534.25
2012-12-19 00:00:00,13.399000000000001,2012-12-19,3370181.799277837,34038,49016.0,236506.0,3168943.8940000003
2012-12-21 00:00:00,13.6475,2012-12-21,3370181.799277837,35085,40658.0,211096.0,2880932.66
2012-12-23 00:00:00,13.485470000000001,2012-12-23,3370181.799277837,29712,39228.0,101679.0,1371189.10413
2012-12-25 00:00:00,13.45,2012-12-25,3370181.799277837,24618,27560.0,111224.0,1495962.7999999998
2012-12-27 00:00:00,13.47,2012-12-27,2979636.6169380737,27786,43119.0,155968.0,2100888.96
2012-12-29 00:00:00,13.67,2012-12-29,2979636.6169380737,29296,39248.0,163629.0,2236808.43
2012-12-31 00:00:00,13.59,2012-12-31,2979636.6169380737,27429,34228.0,182154.0,2475472.86
2013-01-02 00:00:00,13.4,2013-01-02,2979636.6169380737,34247,38986.0,238889.0,3201112.6
2013-01-04 00:00:00,13.48986,2013-01-04,2979636.6169380737,36877,49926.0,215147.0,2902302.90942
2013-01-06 00:00:00,13.52999,2013-01-06,2979636.6169380737,32298,34519.0,142274.0,1924965.79726
2013-01-08 00:00:00,13.83,2013-01-08,3249549.584487208,38401,35390.0,237429.0,3283643.07
2013-01-10 00:00:00,14.32,2013-01-10,3249549.584487208,44652,51393.0,228363.0,3270158.16
2013-01-12 00:00:00,14.34999,2013-01-12,3249549.584487208,36909,46836.0,172922.0,2481428.97078
2013-01-14 00:00:00,14.3,2013-01-14,3249549.584487208,33823,43799.0,179174.0,2562188.2
2013-01-16 00:00:00,14.689,2013-01-16,3249549.584487208,45731,52197.0,238408.0,3501975.112
2013-01-18 00:00:00,15.985,2013-01-18,3249549.584487208,42983,50896.0,245541.0,3924972.885
2013-01-20 00:00:00,15.89,2013-01-20,3249549.584487208,35057,41636.0,123270.0,1958760.3
2013-01-22 00:00:00,17.59,2013-01-22,3249549.584487208,37981,40199.0,263059.0,4627207.81
2013-01-24 00:00:00,19.189989999999998,2013-01-24,3249549.584487208,39817,46607.0,325164.0,6239893.90836
2013-01-26 00:00:00,17.61926,2013-01-26,2968775.3320750743,41044,53420.0,245015.0,4316982.9889
2013-01-28 00:00:00,18.45,2013-01-28,2968775.3320750743,41901,52321.0,205434.0,3790257.3
2013-01-30 00:00:00,19.7,2013-01-30,2968775.3320750743,34628,45810.0,295506.0,5821468.2
2013-02-01 00:00:00,21.3,2013-02-01,2968775.3320750743,49733,56756.0,367159.0,7820486.7
2013-02-03 00:00:00,20.68,2013-02-03,2968775.3320750743,43358,56212.0,179662.0,3715410.16
2013-02-05 00:00:00,20.79,2013-02-05,3275464.586565617,47391,53445.0,264011.0,5488788.6899999995
2013-02-07 00:00:00,22.15,2013-02-07,3275464.586565617,44456,58215.0,269461.0,5968561.149999999
2013-02-09 00:00:00,23.69997,2013-02-09,3275464.586565617,42537,50847.0,178199.0,4223310.95403
2013-02-11 00:00:00,24.1955,2013-02-11,3275464.586565617,39612,58835.0,182960.0,4426808.68
2013-02-13 00:00:00,26.09999,2013-02-13,3275464.586565617,40593,57398.0,285150.0,7442412.148499999
2013-02-15 00:00:00,26.99898,2013-02-15,3275464.586565617,38730,57505.0,344516.0,9301580.59368
2013-02-17 00:00:00,25.6083,2013-02-17,3275464.586565617,36962,50400.0,236938.0,6067579.3854
2013-02-19 00:00:00,28.789990000000003,2013-02-19,3651011.6306932135,39785,55598.0,244979.0,7052942.960210001
2013-02-21 00:00:00,29.80012,2013-02-21,3651011.6306932135,41295,58996.0,253357.0,7550069.00284
2013-02-23 00:00:00,29.27998,2013-02-23,3651011.6306932135,41763,59386.0,234715.0,6872450.5057
2013-02-25 00:00:00,30.250009999999996,2013-02-25,3651011.6306932135,44248,65164.0,309020.0,9347858.0902
2013-02-27 00:00:00,31.401809999999998,2013-02-27,3651011.6306932135,42837,62952.0,221616.0,6959143.524959999
2013-03-01 00:00:00,34.877990000000004,2013-03-01,4367876.000842196,49528,65797.0,316865.0,11051614.301350001
2013-03-03 00:00:00,34.10007,2013-03-03,4367876.000842196,35795,49631.0,114781.0,3914040.13467
2013-03-05 00:00:00,40.04,2013-03-05,4367876.000842196,45941,56039.0,289133.0,11576885.32
2013-03-07 00:00:00,42.492709999999995,2013-03-07,4367876.000842196,50964,62423.0,335040.0,14236757.558399998
2013-03-09 00:00:00,46.01112,2013-03-09,4367876.000842196,41188,47671.0,163029.0,7501146.88248
2013-03-11 00:00:00,47.7397,2013-03-11,4367876.000842196,41039,67610.0,190220.0,9081045.734
2013-03-13 00:00:00,46.79999,2013-03-13,4367876.000842196,51518,56177.0,275858.0,12910151.641420001
2013-03-15 00:00:00,47.25005,2013-03-15,4847647.152065606,51687,60064.0,226189.0,10687441.55945
2013-03-17 00:00:00,47.4419,2013-03-17,4847647.152065606,41201,34164.0,132482.0,6285197.7957999995
2013-03-19 00:00:00,57.76,2013-03-19,4847647.152065606,52391,48705.0,325117.0,18778757.919999998
2013-03-21 00:00:00,73.8,2013-03-21,4847647.152065606,52060,53840.0,278804.0,20575735.2
2013-03-23 00:00:00,63.0,2013-03-23,4847647.152065606,50274,58002.0,240709.0,15164667.0
2013-03-25 00:00:00,73.88798,2013-03-25,6695826.282596251,52647,51011.0,280497.0,20725356.72606
2013-03-27 00:00:00,88.9,2013-03-27,6695826.282596251,58514,51993.0,255956.0,22754488.400000002
2013-03-29 00:00:00,89.05,2013-03-29,6695826.282596251,66761,66205.0,308499.0,27471835.95
2013-03-31 00:00:00,92.50001,2013-03-31,6695826.282596251,48498,44586.0,134108.0,12404991.34108
2013-04-02 00:00:00,108.73,2013-04-02,6695826.282596251,72687,60268.0,405803.0,44122960.190000005
2013-04-04 00:00:00,131.99899,2013-04-04,6695826.282596251,86443,69048.0,368186.0,48600180.132139996
2013-04-06 00:00:00,142.49765,2013-04-06,7672999.920164137,63640,57200.0,190633.0,27164754.51245
2013-04-08 00:00:00,184.0,2013-04-08,7672999.920164137,93996,63470.0,289594.0,53285296.0
2013-04-10 00:00:00,198.0,2013-04-10,7672999.920164137,106328,68820.0,550847.0,109067706.0
2013-04-12 00:00:00,76.488,2013-04-12,7672999.920164137,81331,60395.0,488571.0,37369818.648
2013-04-14 00:00:00,91.0,2013-04-14,7672999.920164137,57876,53417.0,184978.0,16832998.0
2013-04-16 00:00:00,91.0,2013-04-16,7672999.920164137,81677,65797.0,551347.0,50172577.0
2013-04-18 00:00:00,96.5,2013-04-18,8974296.01488785,66423,52605.0,263182.0,25397063.0
2013-04-20 00:00:00,123.86,2013-04-20,8974296.01488785,62584,48016.0,172944.0,21420843.84
2013-04-22 00:00:00,123.515,2013-04-22,8974296.01488785,78048,46737.0,155334.0,19186079.01
2013-04-24 00:00:00,153.20019,2013-04-24,8974296.01488785,81569,67982.0,250438.0,38367149.18322
2013-04-26 00:00:00,135.601,2013-04-26,8974296.01488785,72578,56533.0,252533.0,34243727.333
2013-04-28 00:00:00,135.98998999999998,2013-04-28,8974296.01488785,104590,40986.0,166226.0,22605072.077739995
2013-04-30 00:00:00,139.109,2013-04-30,10076292.883418716,58614,48795.0,232155.0,32294849.895000003
2013-05-02 00:00:00,105.00003000000001,2013-05-02,10076292.883418716,65406,57278.0,314467.0,33019044.434010003
2013-05-04 00:00:00,111.98978999999999,2013-05-04,10076292.883418716,57135,48349.0,170898.0,19138831.131419998
2013-05-06 00:00:00,120.94998999999999,2013-05-06,10076292.883418716,69171,51244.0,270750.0,32747209.792499997
2013-05-08 00:00:00,113.95001,2013-05-08,10076292.883418716,87481,47359.0,326095.0,37158528.51095
2013-05-10 00:00:00,117.68,2013-05-10,10076292.883418716,71433,67937.0,199167.0,23437972.560000002
2013-05-12 00:00:00,114.32,2013-05-12,10076292.883418716,58790,69320.0,213420.0,24398174.4
2013-05-14 00:00:00,119.0,2013-05-14,11187257.461360792,69002,63287.0,198946.0,23674574.0
2013-05-16 00:00:00,115.09024,2013-05-16,11187257.461360792,68526,60543.0,215241.0,24772138.34784
2013-05-18 00:00:00,123.74995,2013-05-18,11187257.461360792,55539,51982.0,215396.0,26655244.2302
2013-05-20 00:00:00,122.65001000000001,2013-05-20,11187257.461360792,57593,50093.0,120053.0,14724501.650530001
2013-05-22 00:00:00,122.64,2013-05-22,11187257.461360792,61089,53981.0,138220.0,16951300.8
2013-05-24 00:00:00,131.5,2013-05-24,11187257.461360792,68094,55106.0,139597.0,18357005.5
2013-05-26 00:00:00,134.04701,2013-05-26,12153411.709775833,53387,39879.0,69529.0,9320154.55829
2013-05-28 00:00:00,128.321,2013-05-28,12153411.709775833,61505,55138.0,170467.0,21874495.906999998
2013-05-30 00:00:00,130.99589,2013-05-30,12153411.709775833,63460,57170.0,152657.0,19997439.57973
2013-06-01 00:00:00,129.19945,2013-06-01,12153411.709775833,55343,52390.0,95939.0,12395266.033550002
2013-06-03 00:00:00,120.00001999999999,2013-06-03,12153411.709775833,63429,52048.0,180238.0,21628563.60476
2013-06-05 00:00:00,122.4051,2013-06-05,15605632.681285927,65070,54947.0,168716.0,20651698.851600002
2013-06-07 00:00:00,110.29501,2013-06-07,15605632.681285927,59927,54331.0,236004.0,26030063.54004
2013-06-09 00:00:00,98.47045,2013-06-09,15605632.681285927,45470,46237.0,230003.0,22648498.91135
2013-06-11 00:00:00,108.0,2013-06-11,15605632.681285927,56351,51208.0,144557.0,15612156.0
2013-06-13 00:00:00,109.0,2013-06-13,15605632.681285927,55251,43302.0,133983.0,14604147.0
2013-06-15 00:00:00,101.96998,2013-06-15,15605632.681285927,43517,41531.0,140122.0,14288237.537560001
2013-06-17 00:00:00,100.52521,2013-06-17,19339258.27238668,47533,43399.0,119282.0,11990848.09922
2013-06-19 00:00:00,107.835,2013-06-19,19339258.27238668,57555,46903.0,139177.0,15008151.795
2013-06-21 00:00:00,111.0,2013-06-21,19339258.27238668,55859,52994.0,183150.0,20329650.0
2013-06-23 00:00:00,107.68388999999999,2013-06-23,19339258.27238668,40862,40634.0,103164.0,11109100.82796
2013-06-25 00:00:00,103.86665,2013-06-25,19339258.27238668,50041,45588.0,145328.0,15094732.511200001
2013-06-27 00:00:00,102.79001,2013-06-27,19339258.27238668,50979,46797.0,139122.0,14300351.771219999
2013-06-29 00:00:00,95.85301,2013-06-29,21335329.113983,50781,38973.0,135258.0,12964886.426579999
2013-07-01 00:00:00,90.99799999999999,2013-07-01,21335329.113983,56365,34053.0,213572.0,19434624.856
2013-07-03 00:00:00,82.8,2013-07-03,21335329.113983,55745,35351.0,265226.0,21960712.8
2013-07-05 00:00:00,67.85844,2013-07-05,21335329.113983,50390,36291.0,341564.0,23178000.20016
2013-07-07 00:00:00,70.942,2013-07-07,21335329.113983,38507,28865.0,168843.0,11978060.105999999
2013-07-09 00:00:00,76.32791,2013-07-09,21335329.113983,55503,41777.0,317919.0,24266092.81929
2013-07-11 00:00:00,87.15,2013-07-11,26162875.6825699,61540,41040.0,204001.0,17778687.150000002
2013-07-13 00:00:00,95.995,2013-07-13,26162875.6825699,50755,40313.0,286972.0,27547877.14
2013-07-15 00:00:00,98.37516,2013-07-15,26162875.6825699,49770,36738.0,150769.0,14831924.49804
2013-07-17 00:00:00,97.97,2013-07-17,26162875.6825699,53163,39565.0,365413.0,35799511.61
2013-07-19 00:00:00,93.41082,2013-07-19,26162875.6825699,50351,38020.0,284835.0,26606670.9147
2013-07-21 00:00:00,88.93999000000002,2013-07-21,26162875.6825699,42367,36884.0,129945.0,11557307.000550004
2013-07-23 00:00:00,95.396,2013-07-23,31256960.72776893,53996,39644.0,308763.0,29454755.148000002
2013-07-25 00:00:00,96.2,2013-07-25,31256960.72776893,54349,42304.0,182581.0,17564292.2
2013-07-27 00:00:00,95.20461,2013-07-27,31256960.72776893,41365,35987.0,145742.0,13875310.27062
2013-07-29 00:00:00,101.04202,2013-07-29,31256960.72776893,56105,44260.0,179861.0,18173518.75922
2013-07-31 00:00:00,104.95555,2013-07-31,31256960.72776893,66139,51919.0,266412.0,27961417.9866
2013-08-02 00:00:00,105.5,2013-08-02,31256960.72776893,64639,53174.0,163294.0,17227517.0
2013-08-04 00:00:00,104.67459000000001,2013-08-04,37392766.13647457,46547,44605.0,93830.0,9821616.779700002
2013-08-06 00:00:00,106.88378,2013-08-06,37392766.13647457,61182,52260.0,162196.0,17336121.58088
2013-08-08 00:00:00,101.9,2013-08-08,37392766.13647457,60884,57036.0,148904.0,15173317.600000001
2013-08-10 00:00:00,102.61802,2013-08-10,37392766.13647457,51088,52040.0,111037.0,11394397.08674
2013-08-12 00:00:00,104.99498,2013-08-12,37392766.13647457,87053,45811.0,221673.0,23274552.20154
2013-08-14 00:00:00,100.03,2013-08-14,50810339.04827648,62983,50484.0,188717.0,18877361.51
2013-08-16 00:00:00,98.51,2013-08-16,50810339.04827648,68778,68301.0,160380.0,15799033.8
2013-08-18 00:00:00,99.02,2013-08-18,50810339.04827648,47230,53134.0,99527.0,9855163.54
2013-08-20 00:00:00,104.59,2013-08-20,50810339.04827648,67260,66539.0,208189.0,21774487.51
2013-08-22 00:00:00,111.01,2013-08-22,50810339.04827648,72268,62772.0,174912.0,19416981.12
2013-08-24 00:00:00,108.79,2013-08-24,65750060.14908482,52955,51085.0,113599.0,12358435.21
2013-08-26 00:00:00,111.8,2013-08-26,65750060.14908482,62178,53528.0,140954.0,15758657.2
2013-08-28 00:00:00,119.25,2013-08-28,65750060.14908482,73565,63645.0,197898.0,23599336.5
2013-08-30 00:00:00,124.79,2013-08-30,65750060.14908482,75195,60716.0,159447.0,19897391.130000003
2013-09-01 00:00:00,130.82,2013-09-01,65750060.14908482,47214,45578.0,147474.0,19292548.68
2013-09-03 00:00:00,130.45,2013-09-03,65750060.14908482,57438,50503.0,161440.0,21059848.0
2013-09-05 00:00:00,124.51,2013-09-05,86933017.77119441,59888,60222.0,204832.0,25503632.32
2013-09-07 00:00:00,120.15,2013-09-07,86933017.77119441,50945,54231.0,114950.0,13811242.5
2013-09-09 00:00:00,121.66,2013-09-09,86933017.77119441,56469,54966.0,126248.0,15359331.68
2013-09-11 00:00:00,124.1,2013-09-11,86933017.77119441,61896,49512.0,140855.0,17480105.5
2013-09-13 00:00:00,128.29,2013-09-13,86933017.77119441,57475,48362.0,136310.0,17487209.9
2013-09-15 00:00:00,125.46,2013-09-15,112628548.66634709,44232,46764.0,78935.0,9903185.1
2013-09-17 00:00:00,127.56,2013-09-17,112628548.66634709,60859,66291.0,137920.0,17593075.2
2013-09-19 00:00:00,124.1,2013-09-19,112628548.66634709,67266,59004.0,219847.0,27283012.7
2013-09-21 00:00:00,123.5,2013-09-21,112628548.66634709,55878,53286.0,110774.0,13680589.0
2013-09-23 00:00:00,123.02,2013-09-23,112628548.66634709,67008,60286.0,161317.0,19845217.34
2013-09-25 00:00:00,124.18,2013-09-25,148819199.80509263,64972,58150.0,179548.0,22296270.64
2013-09-27 00:00:00,125.6,2013-09-27,148819199.80509263,64401,50429.0,163774.0,20570014.4
2013-09-29 00:00:00,128.1,2013-09-29,148819199.80509263,56528,41741.0,145305.0,18613570.5
2013-10-01 00:00:00,127.11,2013-10-01,148819199.80509263,73650,55320.0,223311.0,28385061.21
2013-10-03 00:00:00,116.95,2013-10-03,148819199.80509263,66394,61708.0,336325.0,39333208.75
2013-10-05 00:00:00,121.51,2013-10-05,148819199.80509263,51835,47895.0,98794.0,12004458.940000001
2013-10-07 00:00:00,123.6,2013-10-07,189281249.28103292,62036,43235.0,179184.0,22147142.4
2013-10-09 00:00:00,126.08,2013-10-09,189281249.28103292,67503,46991.0,179252.0,22600092.16
2013-10-11 00:00:00,126.84,2013-10-11,189281249.28103292,65101,54449.0,157854.0,20022201.36
